#  E (eV)   dos(E)     Int dos(E) EFermi =    0.000 eV
 -48.750  0.8120E-83  0.1023E-82
 -48.740  0.8120E-83  0.1031E-82
 -48.730  0.8120E-83  0.1039E-82
 -48.720  0.8120E-83  0.1047E-82
 -48.710  0.8120E-83  0.1056E-82
 -48.700  0.8120E-83  0.1064E-82
 -48.690  0.8120E-83  0.1072E-82
 -48.680  0.8120E-83  0.1080E-82
 -48.670  0.8120E-83  0.1088E-82
 -48.660  0.8120E-83  0.1096E-82
 -48.650  0.8120E-83  0.1104E-82
 -48.640  0.8120E-83  0.1112E-82
 -48.630  0.8120E-83  0.1121E-82
 -48.620  0.8120E-83  0.1129E-82
 -48.610  0.8120E-83  0.1137E-82
 -48.600  0.8120E-83  0.1145E-82
 -48.590  0.8120E-83  0.1153E-82
 -48.580  0.8120E-83  0.1161E-82
 -48.570  0.8120E-83  0.1169E-82
 -48.560  0.8120E-83  0.1177E-82
 -48.550  0.8120E-83  0.1186E-82
 -48.540  0.8120E-83  0.1194E-82
 -48.530  0.8120E-83  0.1202E-82
 -48.520  0.8120E-83  0.1210E-82
 -48.510  0.8120E-83  0.1218E-82
 -48.500  0.8120E-83  0.1226E-82
 -48.490  0.8120E-83  0.1234E-82
 -48.480  0.8120E-83  0.1242E-82
 -48.470  0.8120E-83  0.1250E-82
 -48.460  0.8120E-83  0.1259E-82
 -48.450  0.8120E-83  0.1267E-82
 -48.440  0.8120E-83  0.1275E-82
 -48.430  0.8120E-83  0.1283E-82
 -48.420  0.8120E-83  0.1291E-82
 -48.410  0.8120E-83  0.1299E-82
 -48.400  0.8120E-83  0.1307E-82
 -48.390  0.8120E-83  0.1315E-82
 -48.380  0.8120E-83  0.1324E-82
 -48.370  0.8120E-83  0.1332E-82
 -48.360  0.8120E-83  0.1340E-82
 -48.350  0.8120E-83  0.1348E-82
 -48.340  0.8120E-83  0.1356E-82
 -48.330  0.8120E-83  0.1364E-82
 -48.320  0.8120E-83  0.1372E-82
 -48.310  0.8120E-83  0.1380E-82
 -48.300  0.8120E-83  0.1389E-82
 -48.290  0.8120E-83  0.1397E-82
 -48.280  0.8120E-83  0.1405E-82
 -48.270  0.8120E-83  0.1413E-82
 -48.260  0.8120E-83  0.1421E-82
 -48.250  0.8120E-83  0.1429E-82
 -48.240  0.8120E-83  0.1437E-82
 -48.230  0.8120E-83  0.1445E-82
 -48.220  0.8120E-83  0.1454E-82
 -48.210  0.8120E-83  0.1462E-82
 -48.200  0.8120E-83  0.1470E-82
 -48.190  0.8120E-83  0.1478E-82
 -48.180  0.8120E-83  0.1486E-82
 -48.170  0.8120E-83  0.1494E-82
 -48.160  0.8120E-83  0.1502E-82
 -48.150  0.8120E-83  0.1510E-82
 -48.140  0.8120E-83  0.1518E-82
 -48.130  0.8120E-83  0.1527E-82
 -48.120  0.8120E-83  0.1535E-82
 -48.110  0.8120E-83  0.1543E-82
 -48.100  0.8120E-83  0.1551E-82
 -48.090  0.8120E-83  0.1559E-82
 -48.080  0.8120E-83  0.1567E-82
 -48.070  0.8120E-83  0.1575E-82
 -48.060  0.8120E-83  0.1583E-82
 -48.050  0.8120E-83  0.1592E-82
 -48.040  0.8120E-83  0.1600E-82
 -48.030  0.8120E-83  0.1608E-82
 -48.020  0.8120E-83  0.1616E-82
 -48.010  0.8120E-83  0.1624E-82
 -48.000  0.8120E-83  0.1632E-82
 -47.990  0.8120E-83  0.1640E-82
 -47.980  0.8120E-83  0.1648E-82
 -47.970  0.8120E-83  0.1657E-82
 -47.960  0.8120E-83  0.1665E-82
 -47.950  0.8120E-83  0.1673E-82
 -47.940  0.8120E-83  0.1681E-82
 -47.930  0.8120E-83  0.1689E-82
 -47.920  0.8120E-83  0.1697E-82
 -47.910  0.8120E-83  0.1705E-82
 -47.900  0.8120E-83  0.1713E-82
 -47.890  0.8120E-83  0.1721E-82
 -47.880  0.8120E-83  0.1730E-82
 -47.870  0.8120E-83  0.1738E-82
 -47.860  0.8120E-83  0.1746E-82
 -47.850  0.8120E-83  0.1754E-82
 -47.840  0.8120E-83  0.1762E-82
 -47.830  0.8120E-83  0.1770E-82
 -47.820  0.8120E-83  0.1778E-82
 -47.810  0.8120E-83  0.1786E-82
 -47.800  0.8120E-83  0.1795E-82
 -47.790  0.8120E-83  0.1803E-82
 -47.780  0.8120E-83  0.1811E-82
 -47.770  0.8120E-83  0.1819E-82
 -47.760  0.8120E-83  0.1827E-82
 -47.750  0.8120E-83  0.1835E-82
 -47.740  0.8120E-83  0.1843E-82
 -47.730  0.8120E-83  0.1851E-82
 -47.720  0.8120E-83  0.1860E-82
 -47.710  0.8120E-83  0.1868E-82
 -47.700  0.8120E-83  0.1876E-82
 -47.690  0.8120E-83  0.1884E-82
 -47.680  0.8120E-83  0.1892E-82
 -47.670  0.8120E-83  0.1900E-82
 -47.660  0.8120E-83  0.1908E-82
 -47.650  0.8120E-83  0.1916E-82
 -47.640  0.8120E-83  0.1924E-82
 -47.630  0.8120E-83  0.1933E-82
 -47.620  0.8120E-83  0.1941E-82
 -47.610  0.8120E-83  0.1949E-82
 -47.600  0.8120E-83  0.1957E-82
 -47.590  0.8120E-83  0.1965E-82
 -47.580  0.8120E-83  0.1973E-82
 -47.570  0.8120E-83  0.1981E-82
 -47.560  0.8120E-83  0.1989E-82
 -47.550  0.8120E-83  0.1998E-82
 -47.540  0.8120E-83  0.2006E-82
 -47.530  0.8120E-83  0.2014E-82
 -47.520  0.8120E-83  0.2022E-82
 -47.510  0.8120E-83  0.2030E-82
 -47.500  0.8120E-83  0.2038E-82
 -47.490  0.8120E-83  0.2046E-82
 -47.480  0.8120E-83  0.2054E-82
 -47.470  0.8120E-83  0.2063E-82
 -47.460  0.8120E-83  0.2071E-82
